entry_date,near_expiry,far_expiry,secondary_spot_open,primary_spot_open,spot_abs_diff,primary_reason,primary_strike,secondary_strike,secondary_status,comparison_status,strike_mode,secondary_missing_entry,secondary_missing_exit,secondary_max_abs_price_diff,secondary_pnl_inr
2023-12-29,2024-01-04,2024-01-25,21737.650390625,21737.65,0.0003906249985448085,VALID,21750.0,21750.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,18.549999999999955,1140.0000000000014
2024-01-05,2024-01-11,2024-02-01,21705.75,21705.75,0.0,VALID,21700.0,21700.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,7.449999999999989,-2429.999999999998
2024-01-12,2024-01-18,2024-02-08,21773.55078125,21773.55,0.0007812500007275958,VALID,21750.0,21750.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,4.600000000000023,1507.4999999999973
2024-01-19,2024-01-25,2024-02-15,21615.19921875,21615.2,0.0007812500007275958,VALID,21650.0,21600.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SECONDARY_RESELECTED_STRIKE,,,85.0,-5.0000000000027285
2024-01-29,2024-02-01,2024-02-22,21433.099609375,21433.1,0.0003906249985448085,MISSING_EXIT_LEG,21450.0,21450.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,3.8000000000000114,485.0000000000018
2024-02-02,2024-02-08,2024-02-29,21812.75,21812.75,0.0,VALID,21800.0,21800.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,17.099999999999994,2079.999999999999
2024-02-09,2024-02-15,2024-03-07,21727.0,21727.0,0.0,MISSING_ENTRY_LEG,21750.0,21750.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,9.449999999999989,-12220.0
2024-02-16,2024-02-22,2024-03-14,22020.30078125,22020.3,0.0007812500007275958,MISSING_ENTRY_LEG,22000.0,22000.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,22.600000000000023,1084.9999999999982
2024-02-23,2024-02-29,2024-03-21,22290.0,22290.0,0.0,MISSING_ENTRY_LEG,22300.0,22300.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,14.449999999999989,2677.4999999999995
2024-03-01,2024-03-07,2024-03-28,22048.30078125,22048.3,0.0007812500007275958,VALID,22050.0,22050.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,6.100000000000023,522.5000000000018
2024-03-11,2024-03-14,2024-04-04,22517.5,22517.5,0.0,VALID,22500.0,22500.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,6.550000000000011,3022.499999999999
2024-03-15,2024-03-21,2024-04-10,22064.849609375,22064.85,0.0003906249985448085,MISSING_ENTRY_LEG,22100.0,22050.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_RESELECTED,SECONDARY_RESELECTED_STRIKE,,,243.4,16192.5
2024-03-22,2024-03-28,2024-04-18,21932.19921875,21932.2,0.0007812500007275958,MISSING_ENTRY_LEG,21950.0,21950.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,7.650000000000034,4497.5
2024-04-01,2024-04-04,2024-04-25,22455.0,22455.0,0.0,VALID,22450.0,22450.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,12.350000000000023,-297.5
2024-04-05,2024-04-10,2024-05-02,22486.400390625,22486.4,0.0003906249985448085,VALID,22500.0,22500.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,6.199999999999989,-5363.75
2024-04-12,2024-04-18,2024-05-09,22677.400390625,22677.4,0.0003906249985448085,VALID,22700.0,22700.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,55.85000000000002,18742.5
2024-04-19,2024-04-25,2024-05-16,21861.5,21861.5,0.0,MISSING_ENTRY_LEG,21850.0,21850.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,23.25,-27052.5
2024-04-26,2024-05-02,2024-05-23,22620.400390625,22620.4,0.0003906249985448085,VALID,22600.0,22600.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,7.049999999999997,1315.0000000000005
2024-05-03,2024-05-09,2024-05-30,22766.349609375,22766.35,0.0003906249985448085,VALID,22750.0,22750.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,8.399999999999977,1912.5
2024-05-10,2024-05-16,2024-06-06,21990.94921875,21990.95,0.0007812500007275958,VALID,22000.0,22000.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,23.09999999999991,-439.99999999999864
2024-05-17,2024-05-23,2024-06-13,22415.25,22415.25,0.0,MISSING_ENTRY_LEG,22400.0,22400.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,4.5,-10990.0
2024-05-24,2024-05-30,2024-06-20,22930.75,22930.75,0.0,MISSING_ENTRY_LEG,22900.0,22950.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_RESELECTED,SECONDARY_RESELECTED_STRIKE,,,449.95,11367.5
2024-05-31,2024-06-06,2024-06-27,22568.099609375,22568.1,0.0003906249985448085,VALID,22550.0,22550.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,20.150000000000006,576.2499999999991
2024-06-07,2024-06-13,2024-07-04,22821.849609375,22821.85,0.0003906249985448085,VALID,22800.0,22800.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,3.549999999999997,-313.75
2024-06-14,2024-06-20,2024-07-11,23464.94921875,23464.95,0.0007812500007275958,MISSING_ENTRY_LEG,23450.0,23450.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,4.699999999999989,-161.24999999999955
2024-06-21,2024-06-27,2024-07-18,23661.150390625,23661.15,0.0003906249985448085,MISSING_ENTRY_LEG,23650.0,23650.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,7.75,736.2499999999991
2024-06-28,2024-07-04,2024-07-25,24085.900390625,24085.9,0.0003906249985448085,VALID,24100.0,24100.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,10.0,-671.25
2024-07-05,2024-07-11,2024-08-01,24213.349609375,24213.35,0.0003906249985448085,VALID,24200.0,24200.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,17.0,3140.000000000001
2024-07-12,2024-07-18,2024-08-08,24387.94921875,24387.95,0.0007812500007275958,MISSING_ENTRY_LEG,24400.0,24400.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,3.5500000000000114,516.2499999999991
2024-07-19,2024-07-25,2024-08-14,24853.80078125,24853.8,0.0007812500007275958,MISSING_ENTRY_LEG,24900.0,24850.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_RESELECTED,SECONDARY_RESELECTED_STRIKE,,,158.5,-6553.75
2024-07-26,2024-08-01,2024-08-22,24423.349609375,24423.35,0.0003906249985448085,VALID,24400.0,24400.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,3.300000000000068,-2113.7500000000027
2024-08-02,2024-08-08,2024-08-29,24789.0,24789.0,0.0,VALID,24800.0,24800.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,18.90000000000009,187.50000000000182
2024-08-09,2024-08-14,2024-09-05,24386.849609375,24386.85,0.0003906249985448085,VALID,24400.0,24400.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,4.449999999999989,612.5000000000009
2024-08-16,2024-08-22,2024-09-12,24334.849609375,24334.85,0.0003906249985448085,MISSING_EXIT_LEG,24350.0,24350.0,SECONDARY_COMPLETE,RECOVERED_BY_SECONDARY_EXACT,SAME_AS_PRIMARY_STRIKE,,,104.39999999999998,-838.7499999999991
2024-08-23,2024-08-29,2024-09-19,24845.400390625,24845.4,0.0003906249985448085,VALID,24850.0,24850.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,16.80000000000001,515.0000000000009
2024-08-30,2024-09-05,2024-09-26,25249.69921875,25249.7,0.0007812500007275958,VALID,25250.0,25250.0,SECONDARY_COMPLETE,PRIMARY_VALID_SECONDARY_COMPLETE,SAME_AS_PRIMARY_STRIKE,,,1.5500000000000114,874.9999999999994
